phase,project,model,run,functional_score,non_functional_score,maintainability,security,robustness,performance,resource,perf_elapsed_time_s,avg_memory_mb,avg_cpu_percent,high_risk_count,mi_min,robust_passed,robust_total,repo_path,task_yaml,package_name
reruns,Tabulate,claude-4.5-sonnet,1,0.5833,0.64,0.0,1.0,1.0,1.0,1.0,1.324158,35.44,98.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\claude-4.5-sonnet\Tabulate,D:\桌面\RAL-Bench\tasks\Tabulate\tabulate.yaml,tabulate
reruns,Tabulate,claude-4.5-sonnet,2,0.5833,0.6394,0.0,1.0,1.0,1.0,0.995,1.331182,35.47,100.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\claude-4.5-sonnet\Tabulate,D:\桌面\RAL-Bench\tasks\Tabulate\tabulate.yaml,tabulate
reruns,Tabulate,claude-4.5-sonnet,3,0.5833,0.6394,0.0,1.0,1.0,1.0,0.995,1.505131,35.52,100.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\claude-4.5-sonnet\Tabulate,D:\桌面\RAL-Bench\tasks\Tabulate\tabulate.yaml,tabulate
reruns,Tabulate,claude-4.5-sonnet,4,0.5833,0.6389,0.0,1.0,1.0,1.0,0.9906,1.34585,35.47,100.9,0,0.0,4,4,D:\桌面\RAL-Bench\generation\claude-4.5-sonnet\Tabulate,D:\桌面\RAL-Bench\tasks\Tabulate\tabulate.yaml,tabulate
reruns,Tabulate,claude-4.5-sonnet,5,0.5833,0.64,0.0,1.0,1.0,1.0,1.0,1.333171,35.44,99.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\claude-4.5-sonnet\Tabulate,D:\桌面\RAL-Bench\tasks\Tabulate\tabulate.yaml,tabulate
reruns,Termgraph,gpt-5.2,1,0.0,0.6338,0.6495,1.0,1.0,0.0,0.0,1.660341,35.07,100.9,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gpt-5.2\Termgraph,D:\桌面\RAL-Bench\tasks\Termgraph\termgraph.yaml,termgraph
reruns,Termgraph,gpt-5.2,2,0.0,0.6338,0.6495,1.0,1.0,0.0,0.0,1.719214,35.51,99.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gpt-5.2\Termgraph,D:\桌面\RAL-Bench\tasks\Termgraph\termgraph.yaml,termgraph
reruns,Termgraph,gpt-5.2,3,0.0,0.6338,0.6495,1.0,1.0,0.0,0.0,1.67555,35.15,98.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gpt-5.2\Termgraph,D:\桌面\RAL-Bench\tasks\Termgraph\termgraph.yaml,termgraph
reruns,Termgraph,gpt-5.2,4,0.0,0.6338,0.6495,1.0,1.0,0.0,0.0,1.727337,36.25,100.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gpt-5.2\Termgraph,D:\桌面\RAL-Bench\tasks\Termgraph\termgraph.yaml,termgraph
reruns,Termgraph,gpt-5.2,5,0.0,0.6338,0.6495,1.0,1.0,0.0,0.0,1.703191,34.99,97.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gpt-5.2\Termgraph,D:\桌面\RAL-Bench\tasks\Termgraph\termgraph.yaml,termgraph
reruns,Termgraph,gemini-3-pro-preview,1,1.0,0.6611,0.7254,1.0,1.0,0.0,0.0,1.783761,35.42,99.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gemini-3-pro-preview\Termgraph,D:\桌面\RAL-Bench\tasks\Termgraph\termgraph.yaml,termgraph
reruns,Termgraph,gemini-3-pro-preview,2,1.0,0.6611,0.7254,1.0,1.0,0.0,0.0,1.670918,35.87,99.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gemini-3-pro-preview\Termgraph,D:\桌面\RAL-Bench\tasks\Termgraph\termgraph.yaml,termgraph
reruns,Termgraph,gemini-3-pro-preview,3,1.0,0.6611,0.7254,1.0,1.0,0.0,0.0,1.678397,35.89,99.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gemini-3-pro-preview\Termgraph,D:\桌面\RAL-Bench\tasks\Termgraph\termgraph.yaml,termgraph
reruns,Termgraph,gemini-3-pro-preview,4,1.0,0.6611,0.7254,1.0,1.0,0.0,0.0,1.653239,35.4,99.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gemini-3-pro-preview\Termgraph,D:\桌面\RAL-Bench\tasks\Termgraph\termgraph.yaml,termgraph
reruns,Termgraph,gemini-3-pro-preview,5,1.0,0.6611,0.7254,1.0,1.0,0.0,0.0,1.657936,35.21,102.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gemini-3-pro-preview\Termgraph,D:\桌面\RAL-Bench\tasks\Termgraph\termgraph.yaml,termgraph
reruns,Termgraph,claude-4.5-sonnet,1,0.0,0.6393,0.6646,1.0,1.0,0.0,0.0,1.667654,35.61,103.1,0,0.0,4,4,D:\桌面\RAL-Bench\generation\claude-4.5-sonnet\Termgraph,D:\桌面\RAL-Bench\tasks\Termgraph\termgraph.yaml,termgraph
reruns,Termgraph,claude-4.5-sonnet,2,0.0,0.6393,0.6646,1.0,1.0,0.0,0.0,1.678468,36.04,101.1,0,0.0,4,4,D:\桌面\RAL-Bench\generation\claude-4.5-sonnet\Termgraph,D:\桌面\RAL-Bench\tasks\Termgraph\termgraph.yaml,termgraph
reruns,Termgraph,claude-4.5-sonnet,3,0.0,0.6393,0.6646,1.0,1.0,0.0,0.0,1.666839,35.81,103.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\claude-4.5-sonnet\Termgraph,D:\桌面\RAL-Bench\tasks\Termgraph\termgraph.yaml,termgraph
reruns,Termgraph,claude-4.5-sonnet,4,0.0,0.6393,0.6646,1.0,1.0,0.0,0.0,1.762586,35.21,97.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\claude-4.5-sonnet\Termgraph,D:\桌面\RAL-Bench\tasks\Termgraph\termgraph.yaml,termgraph
reruns,Termgraph,claude-4.5-sonnet,5,0.0,0.6393,0.6646,1.0,1.0,0.0,0.0,1.616097,35.0,98.1,0,0.0,4,4,D:\桌面\RAL-Bench\generation\claude-4.5-sonnet\Termgraph,D:\桌面\RAL-Bench\tasks\Termgraph\termgraph.yaml,termgraph
reruns,TheFuck,gpt-5.2,1,0.25,0.5903,0.6396,1.0,0.0,0.0,1.0,1.637825,33.47,97.5,0,0.0,0,4,D:\桌面\RAL-Bench\generation\gpt-5.2\TheFuck,D:\桌面\RAL-Bench\tasks\TheFuck\thefuck.yaml,thefuck
reruns,TheFuck,gpt-5.2,2,0.25,0.5903,0.6396,1.0,0.0,0.0,1.0,1.63391,33.44,96.4,0,0.0,0,4,D:\桌面\RAL-Bench\generation\gpt-5.2\TheFuck,D:\桌面\RAL-Bench\tasks\TheFuck\thefuck.yaml,thefuck
reruns,TheFuck,gpt-5.2,3,0.25,0.5903,0.6396,1.0,0.0,0.0,1.0,1.525087,33.43,100.0,0,0.0,0,4,D:\桌面\RAL-Bench\generation\gpt-5.2\TheFuck,D:\桌面\RAL-Bench\tasks\TheFuck\thefuck.yaml,thefuck
reruns,TheFuck,gpt-5.2,4,0.25,0.5903,0.6396,1.0,0.0,0.0,1.0,1.62785,33.07,97.5,0,0.0,0,4,D:\桌面\RAL-Bench\generation\gpt-5.2\TheFuck,D:\桌面\RAL-Bench\tasks\TheFuck\thefuck.yaml,thefuck
reruns,TheFuck,gpt-5.2,5,0.25,0.5903,0.6396,1.0,0.0,0.0,1.0,1.508292,33.56,98.8,0,0.0,0,4,D:\桌面\RAL-Bench\generation\gpt-5.2\TheFuck,D:\桌面\RAL-Bench\tasks\TheFuck\thefuck.yaml,thefuck
reruns,TheFuck,gemini-3-pro-preview,1,0.25,0.535,0.7083,0.6667,0.0,0.0,1.0,1.527319,33.35,98.8,0,0.0,0,4,D:\桌面\RAL-Bench\generation\gemini-3-pro-preview\TheFuck,D:\桌面\RAL-Bench\tasks\TheFuck\thefuck.yaml,thefuck
reruns,TheFuck,gemini-3-pro-preview,2,0.25,0.5335,0.7083,0.6667,0.0,0.0,0.9878,1.488548,33.38,102.5,0,0.0,0,4,D:\桌面\RAL-Bench\generation\gemini-3-pro-preview\TheFuck,D:\桌面\RAL-Bench\tasks\TheFuck\thefuck.yaml,thefuck
reruns,TheFuck,gemini-3-pro-preview,3,0.25,0.5342,0.7083,0.6667,0.0,0.0,0.9936,1.539763,32.99,101.3,0,0.0,0,4,D:\桌面\RAL-Bench\generation\gemini-3-pro-preview\TheFuck,D:\桌面\RAL-Bench\tasks\TheFuck\thefuck.yaml,thefuck
reruns,TheFuck,gemini-3-pro-preview,4,0.25,0.5343,0.7083,0.6667,0.0,0.0,0.9941,1.557042,33.05,101.2,0,0.0,0,4,D:\桌面\RAL-Bench\generation\gemini-3-pro-preview\TheFuck,D:\桌面\RAL-Bench\tasks\TheFuck\thefuck.yaml,thefuck
reruns,TheFuck,gemini-3-pro-preview,5,0.25,0.5335,0.7083,0.6667,0.0,0.0,0.9873,1.500285,33.19,102.6,0,0.0,0,4,D:\桌面\RAL-Bench\generation\gemini-3-pro-preview\TheFuck,D:\桌面\RAL-Bench\tasks\TheFuck\thefuck.yaml,thefuck
reruns,TheFuck,claude-4.5-sonnet,1,0.9167,0.8817,0.6795,1.0,1.0,1.0,0.9757,1.347245,33.01,105.1,0,0.0,4,4,D:\桌面\RAL-Bench\generation\claude-4.5-sonnet\TheFuck,D:\桌面\RAL-Bench\tasks\TheFuck\thefuck.yaml,thefuck
reruns,TheFuck,claude-4.5-sonnet,2,0.9167,0.8839,0.6795,1.0,1.0,1.0,0.9941,1.348552,33.46,101.2,0,0.0,4,4,D:\桌面\RAL-Bench\generation\claude-4.5-sonnet\TheFuck,D:\桌面\RAL-Bench\tasks\TheFuck\thefuck.yaml,thefuck
reruns,TheFuck,claude-4.5-sonnet,3,0.9167,0.8846,0.6795,1.0,1.0,1.0,1.0,1.333819,33.09,98.8,0,0.0,4,4,D:\桌面\RAL-Bench\generation\claude-4.5-sonnet\TheFuck,D:\桌面\RAL-Bench\tasks\TheFuck\thefuck.yaml,thefuck
reruns,TheFuck,claude-4.5-sonnet,4,0.9167,0.8846,0.6795,1.0,1.0,1.0,1.0,1.295936,32.96,98.8,0,0.0,4,4,D:\桌面\RAL-Bench\generation\claude-4.5-sonnet\TheFuck,D:\桌面\RAL-Bench\tasks\TheFuck\thefuck.yaml,thefuck
reruns,TheFuck,claude-4.5-sonnet,5,0.9167,0.8846,0.6795,1.0,1.0,1.0,1.0,1.320882,33.12,98.8,0,0.0,4,4,D:\桌面\RAL-Bench\generation\claude-4.5-sonnet\TheFuck,D:\桌面\RAL-Bench\tasks\TheFuck\thefuck.yaml,thefuck
reruns,TinyDB,gpt-5.2,1,0.0,0.4,0.0,1.0,1.0,0.0,0.0,1.701603,35.27,98.1,0,0.0,5,5,D:\桌面\RAL-Bench\generation\gpt-5.2\TinyDB,D:\桌面\RAL-Bench\tasks\TinyDB\tinydb.yaml,tinydb
reruns,TinyDB,gpt-5.2,2,0.0,0.4,0.0,1.0,1.0,0.0,0.0,1.694301,35.65,99.0,0,0.0,5,5,D:\桌面\RAL-Bench\generation\gpt-5.2\TinyDB,D:\桌面\RAL-Bench\tasks\TinyDB\tinydb.yaml,tinydb
reruns,TinyDB,gpt-5.2,3,0.0,0.4,0.0,1.0,1.0,0.0,0.0,1.635695,35.99,100.9,0,0.0,5,5,D:\桌面\RAL-Bench\generation\gpt-5.2\TinyDB,D:\桌面\RAL-Bench\tasks\TinyDB\tinydb.yaml,tinydb
reruns,TinyDB,gpt-5.2,4,0.0,0.4,0.0,1.0,1.0,0.0,0.0,1.693622,35.88,99.1,0,0.0,5,5,D:\桌面\RAL-Bench\generation\gpt-5.2\TinyDB,D:\桌面\RAL-Bench\tasks\TinyDB\tinydb.yaml,tinydb
reruns,TinyDB,gpt-5.2,5,0.0,0.4,0.0,1.0,1.0,0.0,0.0,1.645299,36.18,95.3,0,0.0,5,5,D:\桌面\RAL-Bench\generation\gpt-5.2\TinyDB,D:\桌面\RAL-Bench\tasks\TinyDB\tinydb.yaml,tinydb
reruns,TinyDB,gemini-3-pro-preview,1,0.1667,0.6559,0.7107,1.0,1.0,0.0,0.0,1.693248,35.83,100.0,0,0.0,5,5,D:\桌面\RAL-Bench\generation\gemini-3-pro-preview\TinyDB,D:\桌面\RAL-Bench\tasks\TinyDB\tinydb.yaml,tinydb
reruns,TinyDB,gemini-3-pro-preview,2,0.1667,0.6559,0.7107,1.0,1.0,0.0,0.0,1.720603,35.72,98.1,0,0.0,5,5,D:\桌面\RAL-Bench\generation\gemini-3-pro-preview\TinyDB,D:\桌面\RAL-Bench\tasks\TinyDB\tinydb.yaml,tinydb
reruns,TinyDB,gemini-3-pro-preview,3,0.1667,0.6559,0.7107,1.0,1.0,0.0,0.0,1.633271,35.17,101.0,0,0.0,5,5,D:\桌面\RAL-Bench\generation\gemini-3-pro-preview\TinyDB,D:\桌面\RAL-Bench\tasks\TinyDB\tinydb.yaml,tinydb
reruns,TinyDB,gemini-3-pro-preview,4,0.1667,0.6559,0.7107,1.0,1.0,0.0,0.0,1.651982,35.5,100.0,0,0.0,5,5,D:\桌面\RAL-Bench\generation\gemini-3-pro-preview\TinyDB,D:\桌面\RAL-Bench\tasks\TinyDB\tinydb.yaml,tinydb
reruns,TinyDB,gemini-3-pro-preview,5,0.1667,0.6559,0.7107,1.0,1.0,0.0,0.0,1.774729,35.74,100.9,0,0.0,5,5,D:\桌面\RAL-Bench\generation\gemini-3-pro-preview\TinyDB,D:\桌面\RAL-Bench\tasks\TinyDB\tinydb.yaml,tinydb
reruns,TinyDB,claude-4.5-sonnet,1,0.5833,0.6406,0.6683,1.0,1.0,0.0,0.0,1.671396,35.94,100.0,0,0.0,5,5,D:\桌面\RAL-Bench\generation\claude-4.5-sonnet\TinyDB,D:\桌面\RAL-Bench\tasks\TinyDB\tinydb.yaml,tinydb
reruns,TinyDB,claude-4.5-sonnet,2,0.5833,0.6406,0.6683,1.0,1.0,0.0,0.0,1.667511,36.16,99.0,0,0.0,5,5,D:\桌面\RAL-Bench\generation\claude-4.5-sonnet\TinyDB,D:\桌面\RAL-Bench\tasks\TinyDB\tinydb.yaml,tinydb
reruns,TinyDB,claude-4.5-sonnet,3,0.5833,0.6406,0.6683,1.0,1.0,0.0,0.0,1.767295,35.61,101.0,0,0.0,5,5,D:\桌面\RAL-Bench\generation\claude-4.5-sonnet\TinyDB,D:\桌面\RAL-Bench\tasks\TinyDB\tinydb.yaml,tinydb
reruns,TinyDB,claude-4.5-sonnet,4,0.5833,0.6406,0.6683,1.0,1.0,0.0,0.0,1.778082,36.05,99.1,0,0.0,5,5,D:\桌面\RAL-Bench\generation\claude-4.5-sonnet\TinyDB,D:\桌面\RAL-Bench\tasks\TinyDB\tinydb.yaml,tinydb
reruns,TinyDB,claude-4.5-sonnet,5,0.5833,0.6406,0.6683,1.0,1.0,0.0,0.0,1.67511,36.33,96.4,0,0.0,5,5,D:\桌面\RAL-Bench\generation\claude-4.5-sonnet\TinyDB,D:\桌面\RAL-Bench\tasks\TinyDB\tinydb.yaml,tinydb
reruns,Typer,gpt-5.2,1,0.1667,0.7383,0.9397,1.0,1.0,0.0,0.0,1.722698,35.96,99.1,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gpt-5.2\Typer,D:\桌面\RAL-Bench\tasks\Typer\typer.yaml,typer
reruns,Typer,gpt-5.2,2,0.1667,0.7383,0.9397,1.0,1.0,0.0,0.0,1.728068,35.11,99.1,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gpt-5.2\Typer,D:\桌面\RAL-Bench\tasks\Typer\typer.yaml,typer
reruns,Typer,gpt-5.2,3,0.1667,0.7383,0.9397,1.0,1.0,0.0,0.0,1.64921,35.05,97.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gpt-5.2\Typer,D:\桌面\RAL-Bench\tasks\Typer\typer.yaml,typer
reruns,Typer,gpt-5.2,4,0.1667,0.7383,0.9397,1.0,1.0,0.0,0.0,1.679431,35.86,100.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gpt-5.2\Typer,D:\桌面\RAL-Bench\tasks\Typer\typer.yaml,typer
reruns,Typer,gpt-5.2,5,0.1667,0.7383,0.9397,1.0,1.0,0.0,0.0,1.69658,35.94,98.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gpt-5.2\Typer,D:\桌面\RAL-Bench\tasks\Typer\typer.yaml,typer
reruns,Typer,gemini-3-pro-preview,1,0.0,0.7476,0.9655,1.0,1.0,0.0,0.0,1.673253,35.28,98.1,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gemini-3-pro-preview\Typer,D:\桌面\RAL-Bench\tasks\Typer\typer.yaml,typer
reruns,Typer,gemini-3-pro-preview,2,0.0,0.7476,0.9655,1.0,1.0,0.0,0.0,1.847409,34.68,95.5,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gemini-3-pro-preview\Typer,D:\桌面\RAL-Bench\tasks\Typer\typer.yaml,typer
reruns,Typer,gemini-3-pro-preview,3,0.0,0.7476,0.9655,1.0,1.0,0.0,0.0,1.910948,35.37,99.1,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gemini-3-pro-preview\Typer,D:\桌面\RAL-Bench\tasks\Typer\typer.yaml,typer
reruns,Typer,gemini-3-pro-preview,4,0.0,0.7476,0.9655,1.0,1.0,0.0,0.0,1.645632,35.3,101.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gemini-3-pro-preview\Typer,D:\桌面\RAL-Bench\tasks\Typer\typer.yaml,typer
reruns,Typer,gemini-3-pro-preview,5,0.0,0.7476,0.9655,1.0,1.0,0.0,0.0,1.697004,35.81,99.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gemini-3-pro-preview\Typer,D:\桌面\RAL-Bench\tasks\Typer\typer.yaml,typer
reruns,Typer,claude-4.5-sonnet,1,0.25,0.7451,0.9585,1.0,1.0,0.0,0.0,1.64552,35.04,98.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\claude-4.5-sonnet\Typer,D:\桌面\RAL-Bench\tasks\Typer\typer.yaml,typer
reruns,Typer,claude-4.5-sonnet,2,0.25,0.7451,0.9585,1.0,1.0,0.0,0.0,1.675347,35.46,98.9,0,0.0,4,4,D:\桌面\RAL-Bench\generation\claude-4.5-sonnet\Typer,D:\桌面\RAL-Bench\tasks\Typer\typer.yaml,typer
reruns,Typer,claude-4.5-sonnet,3,0.25,0.7451,0.9585,1.0,1.0,0.0,0.0,1.653639,35.64,98.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\claude-4.5-sonnet\Typer,D:\桌面\RAL-Bench\tasks\Typer\typer.yaml,typer
reruns,Typer,claude-4.5-sonnet,4,0.25,0.7451,0.9585,1.0,1.0,0.0,0.0,1.686133,35.36,99.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\claude-4.5-sonnet\Typer,D:\桌面\RAL-Bench\tasks\Typer\typer.yaml,typer
reruns,Typer,claude-4.5-sonnet,5,0.25,0.7451,0.9585,1.0,1.0,0.0,0.0,1.850249,35.46,96.3,0,0.0,4,4,D:\桌面\RAL-Bench\generation\claude-4.5-sonnet\Typer,D:\桌面\RAL-Bench\tasks\Typer\typer.yaml,typer
reruns,Watchdog,gpt-5.2,1,0.0,0.6735,0.7596,1.0,1.0,0.0,0.0,1.696834,35.4,101.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gpt-5.2\Watchdog,D:\桌面\RAL-Bench\tasks\Watchdog\watchdog.yaml,watchdog
reruns,Watchdog,gpt-5.2,2,0.0,0.6735,0.7596,1.0,1.0,0.0,0.0,1.718231,34.98,98.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gpt-5.2\Watchdog,D:\桌面\RAL-Bench\tasks\Watchdog\watchdog.yaml,watchdog
reruns,Watchdog,gpt-5.2,3,0.0,0.6735,0.7596,1.0,1.0,0.0,0.0,1.805685,36.14,100.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gpt-5.2\Watchdog,D:\桌面\RAL-Bench\tasks\Watchdog\watchdog.yaml,watchdog
reruns,Watchdog,gpt-5.2,4,0.0,0.6735,0.7596,1.0,1.0,0.0,0.0,1.641878,36.25,99.1,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gpt-5.2\Watchdog,D:\桌面\RAL-Bench\tasks\Watchdog\watchdog.yaml,watchdog
reruns,Watchdog,gpt-5.2,5,0.0,0.6735,0.7596,1.0,1.0,0.0,0.0,1.662595,35.73,101.8,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gpt-5.2\Watchdog,D:\桌面\RAL-Bench\tasks\Watchdog\watchdog.yaml,watchdog
reruns,Watchdog,gemini-3-pro-preview,1,0.0,0.6941,0.8169,1.0,1.0,0.0,0.0,1.656596,35.46,100.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gemini-3-pro-preview\Watchdog,D:\桌面\RAL-Bench\tasks\Watchdog\watchdog.yaml,watchdog
reruns,Watchdog,gemini-3-pro-preview,2,0.0,0.6941,0.8169,1.0,1.0,0.0,0.0,1.677235,35.6,99.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gemini-3-pro-preview\Watchdog,D:\桌面\RAL-Bench\tasks\Watchdog\watchdog.yaml,watchdog
reruns,Watchdog,gemini-3-pro-preview,3,0.0,0.6941,0.8169,1.0,1.0,0.0,0.0,1.625375,35.53,98.1,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gemini-3-pro-preview\Watchdog,D:\桌面\RAL-Bench\tasks\Watchdog\watchdog.yaml,watchdog
reruns,Watchdog,gemini-3-pro-preview,4,0.0,0.6941,0.8169,1.0,1.0,0.0,0.0,1.654493,36.17,98.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gemini-3-pro-preview\Watchdog,D:\桌面\RAL-Bench\tasks\Watchdog\watchdog.yaml,watchdog
reruns,Watchdog,gemini-3-pro-preview,5,0.0,0.6941,0.8169,1.0,1.0,0.0,0.0,1.626706,35.56,102.1,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gemini-3-pro-preview\Watchdog,D:\桌面\RAL-Bench\tasks\Watchdog\watchdog.yaml,watchdog
reruns,Watchdog,claude-4.5-sonnet,1,0.0,0.6831,0.7864,1.0,1.0,0.0,0.0,1.66514,35.01,99.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\claude-4.5-sonnet\Watchdog,D:\桌面\RAL-Bench\tasks\Watchdog\watchdog.yaml,watchdog
reruns,Watchdog,claude-4.5-sonnet,2,0.0,0.6831,0.7864,1.0,1.0,0.0,0.0,1.615512,36.16,99.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\claude-4.5-sonnet\Watchdog,D:\桌面\RAL-Bench\tasks\Watchdog\watchdog.yaml,watchdog
reruns,Watchdog,claude-4.5-sonnet,3,0.0,0.6831,0.7864,1.0,1.0,0.0,0.0,1.708657,35.65,101.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\claude-4.5-sonnet\Watchdog,D:\桌面\RAL-Bench\tasks\Watchdog\watchdog.yaml,watchdog
reruns,Watchdog,claude-4.5-sonnet,4,0.0,0.6831,0.7864,1.0,1.0,0.0,0.0,1.690159,35.37,103.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\claude-4.5-sonnet\Watchdog,D:\桌面\RAL-Bench\tasks\Watchdog\watchdog.yaml,watchdog
reruns,Watchdog,claude-4.5-sonnet,5,0.0,0.6831,0.7864,1.0,1.0,0.0,0.0,1.739091,35.98,101.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\claude-4.5-sonnet\Watchdog,D:\桌面\RAL-Bench\tasks\Watchdog\watchdog.yaml,watchdog
reruns,Xmltodict,gpt-5.2,1,1.0,0.6451,0.6807,1.0,1.0,0.0,0.0,1.663751,36.22,95.1,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gpt-5.2\Xmltodict,D:\桌面\RAL-Bench\tasks\Xmltodict\xmltodict.yaml,xmltodict
reruns,Xmltodict,gpt-5.2,2,1.0,0.6451,0.6807,1.0,1.0,0.0,0.0,1.62483,36.35,100.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gpt-5.2\Xmltodict,D:\桌面\RAL-Bench\tasks\Xmltodict\xmltodict.yaml,xmltodict
reruns,Xmltodict,gpt-5.2,3,1.0,0.6451,0.6807,1.0,1.0,0.0,0.0,1.630927,35.52,100.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gpt-5.2\Xmltodict,D:\桌面\RAL-Bench\tasks\Xmltodict\xmltodict.yaml,xmltodict
reruns,Xmltodict,gpt-5.2,4,1.0,0.6451,0.6807,1.0,1.0,0.0,0.0,1.656077,35.4,98.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gpt-5.2\Xmltodict,D:\桌面\RAL-Bench\tasks\Xmltodict\xmltodict.yaml,xmltodict
reruns,Xmltodict,gpt-5.2,5,1.0,0.6451,0.6807,1.0,1.0,0.0,0.0,1.775049,36.08,100.9,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gpt-5.2\Xmltodict,D:\桌面\RAL-Bench\tasks\Xmltodict\xmltodict.yaml,xmltodict
reruns,Xmltodict,gemini-3-pro-preview,1,1.0,0.6646,0.7351,1.0,1.0,0.0,0.0,1.777552,35.31,100.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gemini-3-pro-preview\Xmltodict,D:\桌面\RAL-Bench\tasks\Xmltodict\xmltodict.yaml,xmltodict
reruns,Xmltodict,gemini-3-pro-preview,2,1.0,0.6646,0.7351,1.0,1.0,0.0,0.0,1.668587,36.43,100.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gemini-3-pro-preview\Xmltodict,D:\桌面\RAL-Bench\tasks\Xmltodict\xmltodict.yaml,xmltodict
reruns,Xmltodict,gemini-3-pro-preview,3,1.0,0.6646,0.7351,1.0,1.0,0.0,0.0,1.716669,34.99,98.9,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gemini-3-pro-preview\Xmltodict,D:\桌面\RAL-Bench\tasks\Xmltodict\xmltodict.yaml,xmltodict
reruns,Xmltodict,gemini-3-pro-preview,4,1.0,0.6646,0.7351,1.0,1.0,0.0,0.0,1.660363,34.98,101.9,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gemini-3-pro-preview\Xmltodict,D:\桌面\RAL-Bench\tasks\Xmltodict\xmltodict.yaml,xmltodict
reruns,Xmltodict,gemini-3-pro-preview,5,1.0,0.6646,0.7351,1.0,1.0,0.0,0.0,1.835438,35.95,99.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\gemini-3-pro-preview\Xmltodict,D:\桌面\RAL-Bench\tasks\Xmltodict\xmltodict.yaml,xmltodict
reruns,Xmltodict,claude-4.5-sonnet,1,0.0,0.4,0.0,1.0,1.0,0.0,0.0,1.642051,35.82,98.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\claude-4.5-sonnet\Xmltodict,D:\桌面\RAL-Bench\tasks\Xmltodict\xmltodict.yaml,xmltodict
reruns,Xmltodict,claude-4.5-sonnet,2,0.0,0.4,0.0,1.0,1.0,0.0,0.0,1.678738,35.46,96.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\claude-4.5-sonnet\Xmltodict,D:\桌面\RAL-Bench\tasks\Xmltodict\xmltodict.yaml,xmltodict
reruns,Xmltodict,claude-4.5-sonnet,3,0.0,0.4,0.0,1.0,1.0,0.0,0.0,1.665553,35.14,99.0,0,0.0,4,4,D:\桌面\RAL-Bench\generation\claude-4.5-sonnet\Xmltodict,D:\桌面\RAL-Bench\tasks\Xmltodict\xmltodict.yaml,xmltodict
